,date,time,Air Temperature in degree C,qcscore,Maximum Air Temperature in degree C,qcscore_maxt,Minimum Air Temperature in degree C,qcscore_mint,Relative Humidity in %,qcscore_rh,Wind Speed in km/hr,qcscore_ws,Wind Direction,qcscore_wd,Past 60-Minutes Rainfall in mm,qcscore_60rf,Solar Radiation in W/m^2,qcscore_sol
0,2023/01/01,00:00:00,16.0,G,19.8,G,12.3,G,76.5,G,2.9,G,9.8,G,0.0,G,0.0,G
1,2023/01/01,01:00:00,16.0,G,16.1,G,16.0,G,76.8,G,3.1,G,12.2,G,0.0,G,0.0,G
2,2023/01/01,02:00:00,15.7,G,16.1,G,15.7,G,76.6,G,3.8,G,11.1,G,0.0,G,0.0,G
3,2023/01/01,03:00:00,15.2,G,16.1,G,15.2,G,78.5,G,3.3,G,8.5,G,0.0,G,0.0,G
4,2023/01/01,04:00:00,15.0,G,16.1,G,15.0,G,79.5,G,3.7,G,12.6,G,0.0,G,0.0,G
5,2023/01/01,05:00:00,14.8,G,16.1,G,14.8,G,79.4,G,3.7,G,12.1,G,0.0,G,0.0,G
6,2023/01/01,06:00:00,14.6,G,16.1,G,14.5,G,80.0,G,3.3,G,10.1,G,0.0,G,0.0,G
7,2023/01/01,07:00:00,14.5,G,16.1,G,14.4,G,80.0,G,2.7,G,9.7,G,0.0,G,0.0,G
8,2023/01/01,08:00:00,14.5,G,16.1,G,14.3,G,79.9,G,2.7,G,13.3,G,0.0,G,20.5,G
9,2023/01/01,09:00:00,15.1,G,16.1,G,14.3,G,77.8,G,2.3,G,9.6,G,0.0,G,104.7,G
10,2023/01/01,10:00:00,16.2,G,16.3,G,14.3,G,75.0,G,1.8,G,7.5,G,0.0,G,220.2,G
11,2023/01/01,11:00:00,17.1,G,17.1,G,14.3,G,73.2,G,3.2,G,9.1,G,0.0,G,315.7,G
12,2023/01/01,12:00:00,18.1,G,18.2,G,14.3,G,71.4,G,1.8,G,6.0,G,0.0,G,280.9,G
13,2023/01/01,13:00:00,18.5,G,18.5,G,14.3,G,70.8,G,1.6,G,8.4,G,0.0,G,252.6,G
14,2023/01/01,14:00:00,19.2,G,19.3,G,14.3,G,69.8,G,0.8,G,14.2,G,0.0,G,330.7,G
15,2023/01/01,15:00:00,19.6,G,19.6,G,14.3,G,70.9,G,0.5,G,9.4,M,0.0,G,239.9,G
16,2023/01/01,16:00:00,19.4,G,19.8,G,14.3,G,69.6,G,1.5,G,8.6,M,0.0,G,162.1,G
17,2023/01/01,17:00:00,18.6,G,19.8,G,14.3,G,70.8,G,3.3,G,8.7,G,0.0,G,87.8,G
18,2023/01/01,18:00:00,18.2,G,19.8,G,14.3,G,72.1,G,2.8,G,10.8,G,0.0,G,14.9,G
19,2023/01/01,19:00:00,17.7,G,19.8,G,14.3,G,72.9,G,1.8,G,10.7,G,0.0,G,0.0,G
20,2023/01/01,20:00:00,17.8,G,19.8,G,14.3,G,73.4,G,0.9,G,15.0,G,0.0,G,0.0,G
21,2023/01/01,21:00:00,17.9,G,19.8,G,14.3,G,74.0,G,2.2,G,14.6,G,0.0,G,0.0,G
22,2023/01/01,22:00:00,17.8,G,19.8,G,14.3,G,74.9,G,2.0,G,9.4,G,0.0,G,0.0,G
23,2023/01/01,23:00:00,17.7,G,19.8,G,14.3,G,77.7,G,1.4,G,2.1,G,0.0,G,0.0,G
24,2023/01/02,00:00:00,17.8,G,19.8,G,14.4,G,78.0,G,1.4,G,1.8,G,0.0,G,0.0,G
25,2023/01/02,01:00:00,17.6,G,17.7,G,17.6,G,80.3,G,2.3,G,12.3,G,0.0,G,0.0,G
26,2023/01/02,02:00:00,17.6,G,17.7,G,17.5,G,80.4,G,1.4,G,0.0,G,0.0,G,0.0,G
27,2023/01/02,03:00:00,17.6,G,17.7,G,17.5,G,79.5,G,1.3,G,0.0,G,0.0,G,0.0,G
28,2023/01/02,04:00:00,17.6,G,17.7,G,17.5,G,79.0,G,0.9,G,0.8,M,0.0,G,0.0,G
29,2023/01/02,05:00:00,17.6,G,17.7,G,17.5,G,78.0,G,1.3,G,8.8,G,0.0,G,0.0,G
30,2023/01/02,06:00:00,17.6,G,17.7,G,17.5,G,78.3,G,2.1,G,11.2,G,0.0,G,0.0,G
31,2023/01/02,07:00:00,17.6,G,17.7,G,17.4,G,78.7,G,2.4,G,7.8,G,0.0,G,0.0,G
32,2023/01/02,08:00:00,17.7,G,17.7,G,17.4,G,77.7,G,2.5,G,10.6,G,0.0,G,28.6,G
33,2023/01/02,09:00:00,17.6,G,17.8,G,17.4,G,77.6,G,3.4,G,11.3,G,0.0,G,69.5,G
34,2023/01/02,10:00:00,18.5,G,18.5,G,17.4,G,76.2,G,2.5,G,9.1,G,0.0,G,320.9,G
35,2023/01/02,11:00:00,19.5,G,19.5,G,17.4,G,74.2,G,2.8,G,8.5,G,0.0,G,420.4,G
36,2023/01/02,12:00:00,20.3,G,20.3,G,17.4,G,72.9,G,2.7,G,9.0,G,0.0,G,356.1,G
37,2023/01/02,13:00:00,20.8,G,20.8,G,17.4,G,72.4,G,1.6,G,9.3,G,0.0,G,361.1,G
38,2023/01/02,14:00:00,22.1,G,22.1,G,17.4,G,70.8,G,0.5,G,15.0,G,0.0,G,416.1,G
39,2023/01/02,15:00:00,22.3,G,22.7,G,17.4,G,70.4,G,0.3,G,5.5,M,0.0,G,265.8,G
40,2023/01/02,16:00:00,21.8,G,22.7,G,17.4,G,71.4,G,0.0,G,6.8,M,0.0,G,183.8,G
41,2023/01/02,17:00:00,21.1,G,22.7,G,17.4,G,70.7,G,2.4,G,9.3,G,0.0,G,74.3,G
42,2023/01/02,18:00:00,20.5,G,22.7,G,17.4,G,71.2,G,2.1,G,9.9,G,0.0,G,13.9,G
43,2023/01/02,19:00:00,19.8,G,22.7,G,17.4,G,73.1,G,3.0,G,8.3,G,0.0,G,0.0,G
44,2023/01/02,20:00:00,19.2,G,22.7,G,17.4,G,74.5,G,2.1,G,7.5,G,0.0,G,0.0,G
45,2023/01/02,21:00:00,18.8,G,22.7,G,17.4,G,76.3,G,3.1,G,10.2,G,0.0,G,0.0,G
46,2023/01/02,22:00:00,18.5,G,22.7,G,17.4,G,75.2,G,4.0,G,11.4,G,0.0,G,0.0,G
47,2023/01/02,23:00:00,18.2,G,22.7,G,17.4,G,76.0,G,3.1,G,14.4,G,0.0,G,0.0,G
48,2023/01/03,00:00:00,18.0,G,22.6,G,17.4,G,76.2,G,2.8,G,11.7,G,0.0,G,0.0,G
49,2023/01/03,01:00:00,17.7,G,17.8,G,17.7,G,76.5,G,3.2,G,9.4,G,0.0,G,0.0,G
50,2023/01/03,02:00:00,17.6,G,17.8,G,17.5,G,78.0,G,2.1,G,14.1,G,0.0,G,0.0,G
51,2023/01/03,03:00:00,17.3,G,17.8,G,17.3,G,78.9,G,4.0,G,10.5,G,0.0,G,0.0,G
52,2023/01/03,04:00:00,16.8,G,17.8,G,16.8,G,79.7,G,4.4,G,8.6,G,0.0,G,0.0,G
53,2023/01/03,05:00:00,16.5,G,17.8,G,16.5,G,80.0,G,3.4,G,11.2,G,0.0,G,0.0,G
54,2023/01/03,06:00:00,16.2,G,17.8,G,16.2,G,80.0,G,4.7,G,9.3,G,0.0,G,0.0,G
55,2023/01/03,07:00:00,16.2,G,17.8,G,16.1,G,79.6,G,3.9,G,12.1,G,0.0,G,0.0,G
56,2023/01/03,08:00:00,15.9,G,17.8,G,15.9,G,80.0,G,4.5,G,9.6,G,0.0,G,28.7,G
57,2023/01/03,09:00:00,15.9,G,17.8,G,15.8,G,81.5,G,5.2,G,8.8,G,0.0,G,66.8,G
58,2023/01/03,10:00:00,16.1,G,17.8,G,15.8,G,81.0,G,3.9,G,5.7,G,0.0,G,137.0,G
59,2023/01/03,11:00:00,16.9,G,17.8,G,15.8,G,79.7,G,3.2,G,8.9,G,0.0,G,201.6,G
60,2023/01/03,12:00:00,17.8,G,17.9,G,15.8,G,77.1,G,2.5,G,5.4,G,0.0,G,289.0,G
61,2023/01/03,13:00:00,18.8,G,18.9,G,15.8,G,74.8,G,2.3,G,3.7,G,0.0,G,345.6,G
62,2023/01/03,14:00:00,19.0,G,19.3,G,15.8,G,74.7,G,3.3,G,8.7,G,0.0,G,247.3,G
63,2023/01/03,15:00:00,18.7,G,19.3,G,15.8,G,74.4,G,3.5,G,6.8,G,0.0,G,176.2,G
64,2023/01/03,16:00:00,18.9,G,19.3,G,15.8,G,74.3,G,2.1,G,6.3,G,0.0,G,126.8,G
65,2023/01/03,17:00:00,18.6,G,19.3,G,15.8,G,76.4,G,1.9,G,11.0,G,0.0,G,65.5,G
66,2023/01/03,18:00:00,16.8,G,19.3,G,15.8,G,86.4,G,3.6,G,9.1,G,0.0,G,8.2,G
67,2023/01/03,19:00:00,16.3,G,19.3,G,15.8,G,90.0,G,2.0,G,4.1,G,0.0,G,0.0,G
68,2023/01/03,20:00:00,16.4,G,19.3,G,15.8,G,87.7,G,4.1,G,11.4,G,0.0,G,0.0,G
69,2023/01/03,21:00:00,16.7,G,19.3,G,15.8,G,84.3,G,5.0,G,11.0,G,0.0,G,0.0,G
70,2023/01/03,22:00:00,16.6,G,19.3,G,15.8,G,84.8,G,4.4,G,10.2,G,0.0,G,0.0,G
71,2023/01/03,23:00:00,16.8,G,19.3,G,15.8,G,82.6,G,3.1,G,10.0,G,0.0,G,0.0,G
72,2023/01/04,00:00:00,17.0,G,19.3,G,15.8,G,83.3,G,1.3,G,0.9,G,0.0,G,0.0,G
73,2023/01/04,01:00:00,16.8,G,16.9,G,16.8,G,84.1,G,2.3,G,6.5,G,0.0,G,0.0,G
74,2023/01/04,02:00:00,16.7,G,16.9,G,16.7,G,85.1,G,1.7,G,12.7,G,0.0,G,0.0,G
75,2023/01/04,03:00:00,16.5,G,16.9,G,16.5,G,86.1,G,2.4,G,13.2,G,0.0,G,0.0,G
76,2023/01/04,04:00:00,16.1,G,16.9,G,16.1,G,86.2,G,2.6,G,13.9,G,0.0,G,0.0,G
77,2023/01/04,05:00:00,16.0,G,16.9,G,15.9,G,85.0,G,2.0,G,11.9,G,0.0,G,0.0,G
78,2023/01/04,06:00:00,16.0,G,16.9,G,15.9,G,85.0,G,2.7,G,12.1,G,0.0,G,0.0,G
79,2023/01/04,07:00:00,16.0,G,16.9,G,15.9,G,84.3,G,2.5,G,7.8,G,0.0,G,0.0,G
80,2023/01/04,08:00:00,15.9,G,16.9,G,15.8,G,84.0,G,2.7,G,14.2,G,0.0,G,5.4,G
81,2023/01/04,09:00:00,16.2,G,16.9,G,15.8,G,83.9,G,1.8,G,11.5,G,0.0,G,51.1,G
82,2023/01/04,10:00:00,16.5,G,16.9,G,15.8,G,85.8,G,2.7,G,10.9,G,0.0,G,89.7,G
83,2023/01/04,11:00:00,17.0,G,17.1,G,15.8,G,84.6,G,2.3,G,11.6,G,0.0,G,203.3,G
84,2023/01/04,12:00:00,18.1,G,18.1,G,15.8,G,80.8,G,2.2,G,6.8,G,0.0,G,436.2,G
85,2023/01/04,13:00:00,19.7,G,19.7,G,15.8,G,76.4,G,1.3,G,8.5,G,0.0,G,604.6,G
86,2023/01/04,14:00:00,20.1,G,20.2,G,15.8,G,75.8,G,1.3,G,5.4,G,0.0,G,457.3,G
87,2023/01/04,15:00:00,20.0,G,20.3,G,15.8,G,76.4,G,1.4,G,5.7,G,0.0,G,377.8,G
88,2023/01/04,16:00:00,18.9,G,20.3,G,15.8,G,80.5,G,2.1,G,8.4,G,0.0,G,164.9,G
89,2023/01/04,17:00:00,18.7,G,20.3,G,15.8,G,81.8,G,2.2,G,8.6,G,0.0,G,96.2,G
90,2023/01/04,18:00:00,18.2,G,20.3,G,15.8,G,83.8,G,0.7,G,7.7,G,0.0,G,15.6,G
91,2023/01/04,19:00:00,17.7,G,20.3,G,15.8,G,85.8,G,0.6,G,9.3,M,0.0,G,0.0,G
92,2023/01/04,20:00:00,17.4,G,20.3,G,15.8,G,88.2,G,1.8,G,12.0,G,0.0,G,0.0,G
93,2023/01/04,21:00:00,17.6,G,20.3,G,15.8,G,88.1,G,3.0,G,10.8,G,0.0,G,0.0,G
94,2023/01/04,22:00:00,17.6,G,20.3,G,15.8,G,89.0,G,1.4,G,10.9,G,0.0,G,0.0,G
95,2023/01/04,23:00:00,17.6,G,20.3,G,15.8,G,89.5,G,1.4,G,10.6,G,0.0,G,0.0,G
96,2023/01/05,00:00:00,17.5,G,20.3,G,15.8,G,90.0,G,1.2,G,8.2,G,0.0,G,0.0,G
97,2023/01/05,01:00:00,17.6,G,17.6,G,17.5,G,89.7,G,3.1,G,7.5,G,0.0,G,0.0,G
98,2023/01/05,02:00:00,17.5,G,17.6,G,17.4,G,90.2,G,3.0,G,11.4,G,0.0,G,0.0,G
99,2023/01/05,03:00:00,17.4,G,17.6,G,17.3,G,91.0,G,1.6,G,10.1,G,0.0,G,0.0,G
100,2023/01/05,04:00:00,17.2,G,17.6,G,17.2,G,91.0,G,1.7,G,11.5,G,0.0,G,0.0,G
101,2023/01/05,05:00:00,17.1,G,17.6,G,17.1,G,91.0,G,1.5,G,8.4,G,0.0,G,0.0,G
102,2023/01/05,06:00:00,17.0,G,17.6,G,17.0,G,91.0,G,0.7,G,13.6,M,0.0,G,0.0,G
103,2023/01/05,07:00:00,17.0,G,17.6,G,17.0,G,91.0,G,1.3,G,15.0,M,0.0,G,0.0,G
104,2023/01/05,08:00:00,17.2,G,17.6,G,17.0,G,90.0,G,0.6,G,12.7,M,0.0,G,19.9,G
105,2023/01/05,09:00:00,17.7,G,17.8,G,17.0,G,88.2,G,1.3,G,11.4,G,0.0,G,95.2,G
106,2023/01/05,10:00:00,18.5,G,18.5,G,17.0,G,85.7,G,1.5,G,8.2,G,0.0,G,224.1,G
107,2023/01/05,11:00:00,19.8,G,19.8,G,17.0,G,82.0,G,0.7,G,5.1,M,0.0,G,393.6,G
108,2023/01/05,12:00:00,20.9,G,20.9,G,17.0,G,78.5,G,0.1,G,2.0,M,0.0,G,312.9,G
109,2023/01/05,13:00:00,22.1,G,22.1,G,17.0,G,75.8,G,0.5,G,4.8,M,0.0,G,524.8,G
110,2023/01/05,14:00:00,22.8,G,22.8,G,17.0,G,74.6,G,0.5,G,4.5,G,0.0,G,588.9,G
111,2023/01/05,15:00:00,22.6,G,22.9,G,17.0,G,74.8,G,0.3,G,12.7,M,0.0,G,339.8,G
112,2023/01/05,16:00:00,20.9,G,22.9,G,17.0,G,81.1,G,0.4,G,10.3,M,0.0,G,83.3,G
113,2023/01/05,17:00:00,20.0,G,22.9,G,17.0,G,84.3,G,0.2,G,4.0,M,0.0,G,49.8,G
114,2023/01/05,18:00:00,19.4,G,22.9,G,17.0,G,86.2,G,0.1,G,4.0,M,0.0,G,15.6,G
115,2023/01/05,19:00:00,18.7,G,22.9,G,17.0,G,89.1,G,0.1,G,4.2,M,0.0,G,0.0,G
116,2023/01/05,20:00:00,18.4,G,22.9,G,17.0,G,89.2,G,0.6,G,5.4,M,0.0,G,0.0,G
117,2023/01/05,21:00:00,18.1,G,22.9,G,17.0,G,90.0,G,0.9,G,6.3,M,0.0,G,0.0,G
118,2023/01/05,22:00:00,17.8,G,22.9,G,17.0,G,90.3,G,1.1,G,8.7,G,0.0,G,0.0,G
119,2023/01/05,23:00:00,17.8,G,22.9,G,17.0,G,91.0,G,0.7,G,10.0,M,0.0,G,0.0,G
120,2023/01/06,00:00:00,17.7,G,22.8,G,17.0,G,90.4,G,0.3,G,9.8,M,0.0,G,0.0,G
121,2023/01/06,01:00:00,17.6,G,17.7,G,17.6,G,91.8,G,0.4,G,9.1,M,0.0,G,0.0,G
122,2023/01/06,02:00:00,17.4,G,17.7,G,17.4,G,93.6,G,0.5,G,7.1,M,0.0,G,0.0,G
123,2023/01/06,03:00:00,17.3,G,17.7,G,17.3,G,94.7,G,0.5,G,9.3,M,0.0,G,0.0,G
124,2023/01/06,04:00:00,17.2,G,17.7,G,17.2,G,95.0,G,0.2,G,10.0,M,0.0,G,0.0,G
125,2023/01/06,05:00:00,17.3,G,17.7,G,17.2,G,95.0,G,0.0,G,10.0,M,0.0,G,0.0,G
126,2023/01/06,06:00:00,17.3,G,17.7,G,17.2,G,94.2,G,0.4,G,12.4,M,0.0,G,0.0,G
127,2023/01/06,07:00:00,18.3,G,18.4,G,17.2,G,81.9,G,2.9,G,10.9,G,0.0,G,0.0,G
128,2023/01/06,08:00:00,18.4,G,18.5,G,17.2,G,79.3,G,1.8,G,9.0,G,0.0,G,25.3,G
129,2023/01/06,09:00:00,19.0,G,19.0,G,17.2,G,76.1,G,2.2,G,6.1,G,0.0,G,166.9,G
130,2023/01/06,10:00:00,20.4,G,20.4,G,18.3,G,70.2,G,3.6,G,9.3,G,0.0,M,416.9,G
131,2023/01/06,11:00:00,21.3,G,21.3,G,20.4,G,66.1,G,3.9,G,6.3,G,0.0,G,556.6,G
132,2023/01/06,12:00:00,22.0,G,22.1,G,20.4,G,63.4,G,4.4,G,9.0,G,0.0,G,606.4,G
133,2023/01/06,13:00:00,22.7,G,22.7,G,20.4,G,61.6,G,4.1,G,9.5,G,0.0,G,603.1,G
134,2023/01/06,14:00:00,23.7,G,23.8,G,20.4,G,58.8,G,3.8,G,7.3,G,0.0,G,635.1,G
135,2023/01/06,15:00:00,23.9,G,24.1,G,20.4,G,57.4,G,3.6,G,9.5,G,0.0,G,378.5,G
136,2023/01/06,16:00:00,23.7,G,24.2,G,20.4,G,57.1,G,2.2,G,8.2,G,0.0,G,52.6,G
137,2023/01/06,17:00:00,23.1,G,24.2,G,20.4,G,63.0,G,1.6,G,10.0,G,0.0,G,38.4,G
138,2023/01/06,18:00:00,21.8,G,24.2,G,20.4,G,71.5,G,0.5,G,11.0,M,0.0,G,14.9,G
139,2023/01/06,19:00:00,20.9,G,24.2,G,20.4,G,76.8,G,0.0,G,11.0,M,0.0,G,0.0,G
140,2023/01/06,20:00:00,19.8,G,24.2,G,19.8,G,83.8,G,0.1,G,12.2,M,0.0,G,0.0,G
141,2023/01/06,21:00:00,20.4,G,24.2,G,19.4,G,64.1,G,2.9,G,9.9,G,0.0,G,0.0,G
142,2023/01/06,22:00:00,20.3,G,24.2,G,19.4,G,63.2,G,4.1,G,8.4,G,0.0,G,0.0,G
143,2023/01/06,23:00:00,20.1,G,24.2,G,19.4,G,64.8,G,3.4,G,7.3,G,0.0,G,0.0,G
144,2023/01/07,00:00:00,19.8,G,24.1,G,19.4,G,66.1,G,3.6,G,8.3,G,0.0,G,0.0,G
145,2023/01/07,01:00:00,19.5,G,19.6,G,19.5,G,66.6,G,3.3,G,9.5,G,0.0,G,0.0,G
146,2023/01/07,02:00:00,19.4,G,19.6,G,19.4,G,66.3,G,3.4,G,12.1,G,0.0,G,0.0,G
147,2023/01/07,03:00:00,19.0,G,19.6,G,19.0,G,67.8,G,3.6,G,9.0,G,0.0,G,0.0,G
148,2023/01/07,04:00:00,18.7,G,19.6,G,18.7,G,68.4,G,3.0,G,10.2,G,0.0,G,0.0,G
149,2023/01/07,05:00:00,18.6,G,19.6,G,18.6,G,68.7,G,2.4,G,5.8,G,0.0,G,0.0,G
150,2023/01/07,06:00:00,18.6,G,19.6,G,18.6,G,68.1,G,1.8,G,13.6,G,0.0,G,0.0,G
151,2023/01/07,07:00:00,18.7,G,19.6,G,18.6,G,68.0,G,1.5,G,15.0,G,0.0,G,0.0,G
152,2023/01/07,08:00:00,18.6,G,19.6,G,18.6,G,68.2,G,1.2,G,15.0,G,0.0,G,18.9,G
153,2023/01/07,09:00:00,18.7,G,19.6,G,18.5,G,68.0,G,2.1,G,14.4,G,0.0,G,92.0,G
154,2023/01/07,10:00:00,18.7,G,19.6,G,18.5,G,68.1,G,3.1,G,10.6,G,0.0,G,170.3,G
155,2023/01/07,11:00:00,20.0,G,20.1,G,18.5,G,66.5,G,1.1,G,14.3,M,0.0,G,341.4,G
156,2023/01/07,12:00:00,21.7,G,21.8,G,18.5,G,62.3,G,1.0,G,9.2,G,0.0,G,417.5,G
157,2023/01/07,13:00:00,21.5,G,22.0,G,18.5,G,60.6,G,3.0,G,8.7,G,0.0,G,389.9,G
158,2023/01/07,14:00:00,21.5,G,22.0,G,18.5,G,62.1,G,2.2,G,7.2,G,0.0,G,341.9,G
159,2023/01/07,15:00:00,21.3,G,22.0,G,18.5,G,63.8,G,1.5,G,5.9,G,0.0,G,264.2,G
160,2023/01/07,16:00:00,20.7,G,22.0,G,18.5,G,66.7,G,1.7,G,6.6,G,0.0,G,162.2,G
161,2023/01/07,17:00:00,20.4,G,22.0,G,18.5,G,68.3,G,1.7,G,6.8,G,0.0,G,94.3,G
162,2023/01/07,18:00:00,19.5,G,22.0,G,18.5,G,73.8,G,1.8,G,10.3,G,0.0,G,18.9,G
163,2023/01/07,19:00:00,19.1,G,22.0,G,18.5,G,75.7,G,1.8,G,9.1,G,0.0,G,0.0,G
164,2023/01/07,20:00:00,18.9,G,22.0,G,18.5,G,77.6,G,2.9,G,6.8,G,0.0,G,0.0,G
165,2023/01/07,21:00:00,19.1,G,22.0,G,18.5,G,72.7,G,2.6,G,7.2,G,0.0,G,0.0,G
166,2023/01/07,22:00:00,19.1,G,22.0,G,18.5,G,67.3,G,3.4,G,8.0,G,0.0,G,0.0,G
167,2023/01/07,23:00:00,18.9,G,22.0,G,18.5,G,71.3,G,3.1,G,7.7,G,0.0,G,0.0,G
168,2023/01/08,00:00:00,18.8,G,21.9,G,18.5,G,74.0,G,3.2,G,9.0,G,0.0,G,0.0,G
169,2023/01/08,01:00:00,18.6,G,18.8,G,18.6,G,73.8,G,4.2,G,7.7,G,0.0,G,0.0,G
170,2023/01/08,02:00:00,18.6,G,18.8,G,18.5,G,72.8,G,5.3,G,8.0,G,0.0,G,0.0,G
171,2023/01/08,03:00:00,18.5,G,18.8,G,18.4,G,72.7,G,5.3,G,8.6,G,0.0,G,0.0,G
172,2023/01/08,04:00:00,18.6,G,18.8,G,18.4,G,69.0,G,3.3,G,6.0,G,0.0,G,0.0,G
173,2023/01/08,05:00:00,18.7,G,18.8,G,18.4,G,68.6,G,4.0,G,9.0,G,0.0,G,0.0,G
174,2023/01/08,06:00:00,18.8,G,18.8,G,18.4,G,64.0,G,3.7,G,9.9,G,0.0,G,0.0,G
175,2023/01/08,07:00:00,19.0,G,19.0,G,18.4,G,61.3,G,3.3,G,9.0,G,0.0,G,0.0,G
176,2023/01/08,08:00:00,19.3,G,19.3,G,18.4,G,58.1,G,2.9,G,7.5,G,0.0,G,11.5,G
177,2023/01/08,09:00:00,19.6,G,19.6,G,18.4,G,52.9,G,4.3,G,8.3,G,0.0,G,50.7,G
178,2023/01/08,10:00:00,20.0,G,20.0,G,18.4,G,49.9,G,3.0,G,9.2,G,0.0,G,97.9,G
179,2023/01/08,11:00:00,20.4,G,20.4,G,18.4,G,50.6,G,2.8,G,7.3,G,0.0,G,152.7,G
180,2023/01/08,12:00:00,20.3,G,20.6,G,18.4,G,52.1,G,2.1,G,8.8,G,0.0,G,170.2,G
181,2023/01/08,13:00:00,20.3,G,20.6,G,18.4,G,56.2,G,3.0,G,7.2,G,0.0,G,186.4,G
182,2023/01/08,14:00:00,20.4,G,20.6,G,18.4,G,56.1,G,3.2,G,8.4,G,0.0,G,286.9,G
183,2023/01/08,15:00:00,20.7,G,20.8,G,18.4,G,55.1,G,1.8,G,9.1,G,0.0,G,230.0,G
184,2023/01/08,16:00:00,20.3,G,20.8,G,18.4,G,58.6,G,1.4,G,6.9,G,0.0,G,105.7,G
185,2023/01/08,17:00:00,19.8,G,20.8,G,18.4,G,62.8,G,1.4,G,7.6,G,0.0,G,62.1,G
186,2023/01/08,18:00:00,19.5,G,20.8,G,18.4,G,66.3,G,3.4,G,8.4,G,0.0,G,7.0,G
187,2023/01/08,19:00:00,18.8,G,20.8,G,18.4,G,73.1,G,4.1,G,7.1,G,0.0,G,0.0,G
188,2023/01/08,20:00:00,18.0,G,20.8,G,18.0,G,81.3,G,3.5,G,10.1,G,0.0,G,0.0,G
189,2023/01/08,21:00:00,17.6,G,20.8,G,17.4,G,85.5,G,2.2,G,9.9,G,0.0,G,0.0,G
190,2023/01/08,22:00:00,18.2,G,20.8,G,17.4,G,82.4,G,1.5,G,10.7,G,0.0,G,0.0,G
191,2023/01/08,23:00:00,18.7,G,20.8,G,17.4,G,76.2,G,1.5,G,9.9,G,0.0,G,0.0,G
192,2023/01/09,00:00:00,19.0,G,20.8,G,17.4,G,72.7,G,1.7,G,9.8,G,0.0,G,0.0,G
193,2023/01/09,01:00:00,19.2,G,19.2,G,19.1,G,70.2,G,1.4,G,7.9,G,0.0,G,0.0,G
194,2023/01/09,02:00:00,19.3,G,19.4,G,19.1,G,69.0,G,0.6,G,8.2,M,0.0,G,0.0,G
195,2023/01/09,03:00:00,19.5,G,19.5,G,19.1,G,70.1,G,1.1,G,9.9,G,0.0,G,0.0,G
196,2023/01/09,04:00:00,19.2,G,19.6,G,19.1,G,74.3,G,2.1,G,9.1,G,0.0,G,0.0,G
197,2023/01/09,05:00:00,18.8,G,19.6,G,18.8,G,79.0,G,1.3,G,5.8,G,0.0,G,0.0,G
198,2023/01/09,06:00:00,18.8,G,19.6,G,18.7,G,79.2,G,1.3,G,12.2,G,0.0,G,0.0,G
199,2023/01/09,07:00:00,19.0,G,19.6,G,18.7,G,77.8,G,1.3,G,10.4,G,0.0,G,0.0,G
200,2023/01/09,08:00:00,19.4,G,19.6,G,18.7,G,77.0,G,1.4,G,8.3,G,0.0,G,15.6,G
201,2023/01/09,09:00:00,19.7,G,19.7,G,18.7,G,76.9,G,2.6,G,9.4,G,0.0,G,75.1,G
202,2023/01/09,10:00:00,20.2,G,20.2,G,18.7,G,77.2,G,2.0,G,12.4,G,0.0,G,122.4,G
203,2023/01/09,11:00:00,20.7,G,20.7,G,18.7,G,78.0,G,1.8,G,12.3,G,0.0,G,138.7,G
204,2023/01/09,12:00:00,21.2,G,21.2,G,18.7,G,78.4,G,0.7,G,11.2,G,0.0,G,187.9,G
205,2023/01/09,13:00:00,21.5,G,21.7,G,18.7,G,78.2,G,1.7,G,12.3,G,0.0,G,198.9,G
206,2023/01/09,14:00:00,21.7,G,21.8,G,18.7,G,78.6,G,1.0,G,7.3,G,0.0,G,165.9,G
207,2023/01/09,15:00:00,21.8,G,21.9,G,18.7,G,80.9,G,0.9,G,8.4,G,0.0,G,112.9,G
208,2023/01/09,16:00:00,21.6,G,21.9,G,18.7,G,82.9,G,0.7,G,10.5,M,0.0,G,46.4,G
209,2023/01/09,17:00:00,21.3,G,21.9,G,18.7,G,85.0,G,0.2,G,10.1,M,0.0,G,17.6,G
210,2023/01/09,18:00:00,20.8,G,21.9,G,18.7,G,87.4,G,0.9,G,7.5,M,0.0,G,3.8,G
211,2023/01/09,19:00:00,20.3,G,21.9,G,18.7,G,89.4,G,1.5,G,2.2,G,0.0,G,0.0,G
212,2023/01/09,20:00:00,19.6,G,21.9,G,18.7,G,92.2,G,2.8,G,6.3,G,0.0,G,0.0,G
213,2023/01/09,21:00:00,19.2,G,21.9,G,18.7,G,92.3,G,2.6,G,10.9,G,0.0,G,0.0,G
214,2023/01/09,22:00:00,19.4,G,21.9,G,18.7,G,91.0,G,3.0,G,14.0,G,0.0,G,0.0,G
215,2023/01/09,23:00:00,19.4,G,21.9,G,18.7,G,91.8,G,3.0,G,13.7,G,0.0,G,0.0,G
216,2023/01/10,00:00:00,19.3,G,21.9,G,18.7,G,93.5,G,1.0,G,2.7,M,0.0,G,0.0,G
217,2023/01/10,01:00:00,18.9,G,19.1,G,18.9,G,95.3,G,0.5,G,7.4,G,0.0,G,0.0,G
218,2023/01/10,02:00:00,18.5,G,19.1,G,18.5,G,96.8,G,0.9,G,9.7,G,0.0,G,0.0,G
